x,y,z,rx,ry,rz
20,20,160,88.78,20.0,20.0
20,20,170,88.78,20.0,10.0
20,20,180,88.78,20.0,0.0
20,30,0,88.78,80.34,-0.0
20,30,10,88.78,76.33,10.0
20,30,20,88.78,71.65,20.0
20,30,30,88.78,66.48,30.0
20,30,40,88.78,60.91,40.0
20,30,50,88.78,55.04,50.0
20,30,60,88.78,48.96,60.0
20,30,70,88.78,42.72,70.0
20,30,80,88.78,36.39,80.0
20,30,90,88.78,30.0,90.0
20,30,100,88.78,30.0,80.0
20,30,110,88.78,30.0,70.0
20,30,120,88.78,30.0,60.0
20,30,130,88.78,30.0,50.0
20,30,140,88.78,30.0,40.0
20,30,150,88.78,30.0,30.0
20,30,160,88.78,30.0,20.0
20,30,170,88.78,30.0,10.0
20,30,180,88.78,30.0,0.0
20,40,0,88.78,90.34,-0.0
20,40,10,88.78,86.33,10.0
20,40,20,88.78,81.65,20.0
20,40,30,88.78,76.48,30.0
20,40,40,88.78,70.91,40.0
20,40,50,88.78,65.04,50.0
20,40,60,88.78,58.96,60.0
20,40,70,88.78,52.72,70.0
20,40,80,88.78,46.39,80.0
20,40,90,88.78,40.0,90.0
20,40,100,88.78,40.0,80.0
20,40,110,88.78,40.0,70.0
20,40,120,88.78,40.0,60.0
20,40,130,88.78,40.0,50.0
20,40,140,88.78,40.0,40.0
20,40,150,88.78,40.0,30.0
20,40,160,88.78,40.0,20.0
20,40,170,88.78,40.0,10.0
20,40,180,88.78,40.0,0.0
20,50,0,88.78,100.34,0.0
20,50,10,88.78,96.33,10.0
20,50,20,88.78,91.65,20.0
20,50,30,88.78,86.48,30.0
20,50,40,88.78,80.91,40.0
20,50,50,88.78,75.04,50.0
20,50,60,88.78,68.96,60.0
20,50,70,88.78,62.72,70.0
20,50,80,88.78,56.39,80.0
20,50,90,88.78,50.0,90.0
20,50,100,88.78,50.0,80.0
20,50,110,88.78,50.0,70.0
20,50,120,88.78,50.0,60.0
20,50,130,88.78,50.0,50.0
20,50,140,88.78,50.0,40.0
20,50,150,88.78,50.0,30.0
20,50,160,88.78,50.0,20.0
20,50,170,88.78,50.0,10.0
20,50,180,88.78,50.0,0.0
20,60,0,88.78,110.34,0.0
20,60,10,88.78,106.33,10.0
20,60,20,88.78,101.65,20.0
20,60,30,88.78,96.48,30.0
20,60,40,88.78,90.91,40.0
20,60,50,88.78,85.04,50.0
20,60,60,88.78,78.96,60.0
20,60,70,88.78,72.72,70.0
20,60,80,88.78,66.39,80.0
20,60,90,88.78,60.0,90.0
20,60,100,88.78,60.0,80.0
20,60,110,88.78,60.0,70.0
20,60,120,88.78,60.0,60.0
20,60,130,88.78,60.0,50.0
20,60,140,88.78,60.0,40.0
20,60,150,88.78,60.0,30.0
20,60,160,88.78,60.0,20.0
20,60,170,88.78,60.0,10.0
20,60,180,88.78,60.0,0.0
20,70,0,91.92,110.0,-0.0
20,70,10,91.92,110.0,10.0
20,70,20,91.92,110.0,20.0
20,70,30,88.78,106.48,30.0
20,70,40,88.78,100.91,40.0
20,70,50,88.78,95.04,50.0
20,70,60,88.78,88.96,60.0
20,70,70,88.78,82.72,70.0
20,70,80,88.78,76.39,80.0
20,70,90,88.78,70.0,90.0
20,70,100,88.78,70.0,80.0
20,70,110,88.78,70.0,70.0
20,70,120,88.78,70.0,60.0
20,70,130,88.78,70.0,50.0
20,70,140,88.78,70.0,40.0
20,70,150,88.78,70.0,30.0
20,70,160,88.78,70.0,20.0
20,70,170,88.78,70.0,10.0
20,70,180,88.78,70.0,-0.0
20,80,0,91.92,100.0,0.0
20,80,10,91.92,100.0,10.0
20,80,20,91.92,100.0,20.0
20,80,30,91.92,100.0,30.0
20,80,40,91.92,100.0,40.0
20,80,50,91.92,100.0,50.0
20,80,60,88.78,98.96,60.0
20,80,70,88.78,92.72,70.0
20,80,80,88.78,86.39,80.0
20,80,90,88.78,80.0,90.0
20,80,100,88.78,80.0,80.0
20,80,110,88.78,80.0,70.0
20,80,120,88.78,80.0,60.0
20,80,130,88.78,80.0,50.0
20,80,140,88.78,80.0,40.0
20,80,150,88.78,80.0,30.0
20,80,160,88.78,80.0,20.0
20,80,170,88.78,80.0,10.0
20,80,180,88.78,80.0,-0.0
20,90,0,91.92,90.0,0.0
20,90,10,91.92,90.0,10.0
20,90,20,91.92,90.0,20.0
20,90,30,91.92,90.0,30.0
20,90,40,91.92,90.0,40.0
20,90,50,91.92,90.0,50.0
20,90,60,91.92,90.0,60.0
20,90,70,91.92,90.0,70.0
20,90,80,91.92,90.0,80.0
20,90,90,88.78,90.0,90.0
20,90,100,88.78,90.0,80.0
20,90,110,88.78,90.0,70.0
20,90,120,88.78,90.0,60.0
20,90,130,88.78,90.0,50.0
20,90,140,88.78,90.0,40.0
20,90,150,88.78,90.0,30.0
20,90,160,88.78,90.0,20.0
20,90,170,88.78,90.0,10.0
20,90,180,88.78,90.0,0.0
20,100,0,91.92,80.0,0.0
20,100,10,91.92,80.0,10.0
20,100,20,91.92,80.0,20.0
20,100,30,91.92,80.0,30.0
20,100,40,91.92,80.0,40.0
20,100,50,91.92,80.0,50.0
20,100,60,91.92,80.0,60.0
20,100,70,91.92,80.0,70.0
20,100,80,91.92,80.0,80.0
20,100,90,91.92,80.0,90.0
20,100,100,91.92,86.39,80.0
20,100,110,91.92,92.72,70.0
20,100,120,91.92,98.96,60.0
20,100,130,88.78,100.0,50.0
20,100,140,88.78,100.0,40.0
20,100,150,88.78,100.0,30.0
20,100,160,88.78,100.0,20.0
20,100,170,88.78,100.0,10.0
20,100,180,88.78,100.0,0.0
20,110,0,91.92,70.0,-0.0
20,110,10,91.92,70.0,10.0
20,110,20,91.92,70.0,20.0
20,110,30,91.92,70.0,30.0
20,110,40,91.92,70.0,40.0
20,110,50,91.92,70.0,50.0
20,110,60,91.92,70.0,60.0
20,110,70,91.92,70.0,70.0
20,110,80,91.92,70.0,80.0
20,110,90,91.92,70.0,90.0
20,110,100,91.92,76.39,80.0
20,110,110,91.92,82.72,70.0
20,110,120,91.92,88.96,60.0
20,110,130,91.92,95.04,50.0
20,110,140,91.92,100.91,40.0
20,110,150,91.92,106.48,30.0
20,110,160,88.78,110.0,20.0
20,110,170,88.78,110.0,10.0
20,110,180,88.78,110.0,-0.0
20,120,0,91.92,60.0,0.0
20,120,10,91.92,60.0,10.0
20,120,20,91.92,60.0,20.0
20,120,30,91.92,60.0,30.0
20,120,40,91.92,60.0,40.0
20,120,50,91.92,60.0,50.0
20,120,60,91.92,60.0,60.0
20,120,70,91.92,60.0,70.0
20,120,80,91.92,60.0,80.0
20,120,90,91.92,60.0,90.0
20,120,100,91.92,66.39,80.0
20,120,110,91.92,72.72,70.0
20,120,120,91.92,78.96,60.0
20,120,130,91.92,85.04,50.0
20,120,140,91.92,90.91,40.0
20,120,150,91.92,96.48,30.0
20,120,160,91.92,101.65,20.0
20,120,170,91.92,106.33,10.0
20,120,180,91.92,110.34,-0.0
20,130,0,91.92,50.0,0.0
20,130,10,91.92,50.0,10.0
20,130,20,91.92,50.0,20.0
20,130,30,91.92,50.0,30.0
20,130,40,91.92,50.0,40.0
20,130,50,91.92,50.0,50.0
20,130,60,91.92,50.0,60.0
20,130,70,91.92,50.0,70.0
20,130,80,91.92,50.0,80.0
20,130,90,91.92,50.0,90.0
20,130,100,91.92,56.39,80.0
20,130,110,91.92,62.72,70.0
20,130,120,91.92,68.96,60.0
20,130,130,91.92,75.04,50.0
20,130,140,91.92,80.91,40.0
20,130,150,91.92,86.48,30.0
20,130,160,91.92,91.65,20.0
20,130,170,91.92,96.33,10.0
20,130,180,91.92,100.34,0.0
20,140,0,91.92,40.0,0.0
20,140,10,91.92,40.0,10.0
20,140,20,91.92,40.0,20.0
20,140,30,91.92,40.0,30.0
20,140,40,91.92,40.0,40.0
20,140,50,91.92,40.0,50.0
20,140,60,91.92,40.0,60.0
20,140,70,91.92,40.0,70.0
20,140,80,91.92,40.0,80.0
20,140,90,91.92,40.0,90.0
20,140,100,91.92,46.39,80.0
20,140,110,91.92,52.72,70.0
20,140,120,91.92,58.96,60.0
20,140,130,91.92,65.04,50.0
20,140,140,91.92,70.91,40.0
20,140,150,91.92,76.48,30.0
20,140,160,91.92,81.65,20.0
20,140,170,91.92,86.33,10.0
20,140,180,91.92,90.34,-0.0
20,150,0,91.92,30.0,-0.0
20,150,10,91.92,30.0,10.0
20,150,20,91.92,30.0,20.0
20,150,30,91.92,30.0,30.0
20,150,40,91.92,30.0,40.0
20,150,50,91.92,30.0,50.0
20,150,60,91.92,30.0,60.0
20,150,70,91.92,30.0,70.0
20,150,80,91.92,30.0,80.0
20,150,90,91.92,30.0,90.0
20,150,100,91.92,36.39,80.0
20,150,110,91.92,42.72,70.0
20,150,120,91.92,48.96,60.0
20,150,130,91.92,55.04,50.0
20,150,140,91.92,60.91,40.0
20,150,150,91.92,66.48,30.0
20,150,160,91.92,71.65,20.0
20,150,170,91.92,76.33,10.0
20,150,180,91.92,80.34,-0.0
20,160,0,91.92,20.0,-0.0
20,160,10,91.92,20.0,10.0
20,160,20,91.92,20.0,20.0
20,160,30,91.92,20.0,30.0
20,160,40,91.92,20.0,40.0
20,160,50,91.92,20.0,50.0
20,160,60,91.92,20.0,60.0
20,160,70,91.92,20.0,70.0
20,160,80,91.92,20.0,80.0
20,160,90,91.92,20.0,90.0
20,160,100,91.92,26.39,80.0
20,160,110,91.92,32.72,70.0
20,160,120,91.92,38.96,60.0
20,160,130,91.92,45.04,50.0
20,160,140,91.92,50.91,40.0
20,160,150,91.92,56.48,30.0
20,160,160,91.92,61.65,20.0
20,160,170,91.92,66.33,10.0
20,160,180,91.92,70.34,0.0
20,170,0,91.92,10.0,0.0
20,170,10,91.92,10.0,10.0
20,170,20,91.92,10.0,20.0
20,170,30,91.92,10.0,30.0
20,170,40,91.92,10.0,40.0
20,170,50,91.92,10.0,50.0
20,170,60,91.92,10.0,60.0
20,170,70,91.92,10.0,70.0
20,170,80,91.92,10.0,80.0
20,170,90,91.92,10.0,90.0
20,170,100,91.92,16.39,80.0
20,170,110,91.92,22.72,70.0
20,170,120,91.92,28.96,60.0
20,170,130,91.92,35.04,50.0
20,170,140,91.92,40.91,40.0
20,170,150,91.92,46.48,30.0
20,170,160,91.92,51.65,20.0
20,170,170,91.92,56.33,10.0
20,170,180,91.92,60.34,0.0
20,180,0,91.92,0.0,0.0
20,180,10,91.92,0.0,10.0
20,180,20,91.92,0.0,20.0
20,180,30,91.92,0.0,30.0
20,180,40,91.92,0.0,40.0
20,180,50,91.92,0.0,50.0
20,180,60,91.92,-0.0,60.0
20,180,70,91.92,0.0,70.0
20,180,80,91.92,0.0,80.0
20,180,90,91.92,0.0,90.0
20,180,100,91.92,6.39,80.0
20,180,110,91.92,12.72,70.0
20,180,120,91.92,18.96,60.0
20,180,130,91.92,25.04,50.0
20,180,140,91.92,30.91,40.0
20,180,150,91.92,36.48,30.0
20,180,160,91.92,41.65,20.0
20,180,170,91.92,46.33,10.0
20,180,180,91.92,50.34,0.0
30,0,0,88.95,50.34,0.0
30,0,10,88.95,46.33,10.0
30,0,20,88.95,41.65,20.0
30,0,30,88.95,36.48,30.0
30,0,40,88.95,30.91,40.0
30,0,50,88.95,25.04,50.0
30,0,60,88.95,18.96,60.0
30,0,70,88.95,12.72,70.0
30,0,80,88.95,6.39,80.0
30,0,90,,Unreachable: 목표 좌표가 팔 길이보다 멉니다.,
30,0,100,88.95,-0.0,80.0
30,0,110,88.95,0.0,70.0
30,0,120,88.95,0.0,60.0
30,0,130,88.95,-0.0,50.0
30,0,140,88.95,0.0,40.0
30,0,150,88.95,-0.0,30.0
30,0,160,88.95,0.0,20.0
30,0,170,88.95,0.0,10.0
30,0,180,88.95,0.0,0.0
30,10,0,88.95,60.34,0.0
30,10,10,88.95,56.33,10.0
30,10,20,88.95,51.65,20.0
30,10,30,88.95,46.48,30.0
30,10,40,88.95,40.91,40.0
30,10,50,88.95,35.04,50.0
30,10,60,88.95,28.96,60.0
30,10,70,88.95,22.72,70.0
30,10,80,88.95,16.39,80.0
30,10,90,88.95,10.0,90.0
30,10,100,88.95,10.0,80.0
30,10,110,88.95,10.0,70.0
30,10,120,88.95,10.0,60.0
30,10,130,88.95,10.0,50.0
30,10,140,88.95,10.0,40.0
30,10,150,88.95,10.0,30.0
30,10,160,88.95,10.0,20.0
30,10,170,88.95,10.0,10.0
30,10,180,88.95,10.0,0.0
30,20,0,88.95,70.34,0.0
30,20,10,88.95,66.33,10.0
30,20,20,88.95,61.65,20.0
30,20,30,88.95,56.48,30.0
30,20,40,88.95,50.91,40.0
30,20,50,88.95,45.04,50.0
30,20,60,88.95,38.96,60.0
30,20,70,88.95,32.72,70.0
30,20,80,88.95,26.39,80.0
30,20,90,88.95,20.0,
30,20,100,88.95,20.0,80.0
30,20,110,88.95,20.0,70.0
30,20,120,88.95,20.0,60.0
30,20,130,88.95,20.0,50.0
30,20,140,88.95,20.0,40.0
30,20,150,88.95,20.0,30.0
30,20,160,88.95,20.0,20.0
30,20,170,88.95,20.0,10.0
30,20,180,88.95,20.0,0.0
30,30,0,88.95,80.34,-0.0
30,30,10,88.95,76.33,10.0
30,30,20,88.95,71.65,20.0
30,30,30,88.95,66.48,30.0
30,30,40,88.95,60.91,40.0
30,30,50,88.95,55.04,50.0
30,30,60,88.95,48.96,60.0
30,30,70,88.95,42.72,70.0
30,30,80,88.95,36.39,80.0
30,30,90,88.95,30.0,90.0
30,30,100,88.95,30.0,80.0
30,30,110,88.95,30.0,70.0
30,30,120,88.95,30.0,60.0
30,30,130,88.95,30.0,50.0
30,30,140,88.95,30.0,40.0
30,30,150,88.95,30.0,30.0
30,30,160,88.95,30.0,20.0
30,30,170,88.95,30.0,10.0
30,30,180,88.95,30.0,0.0
30,40,0,88.95,90.34,-0.0
30,40,10,88.95,86.33,10.0
30,40,20,88.95,81.65,20.0
30,40,30,88.95,76.48,30.0
30,40,40,88.95,70.91,40.0
30,40,50,88.95,65.04,50.0
30,40,60,88.95,58.96,60.0
30,40,70,88.95,52.72,70.0
30,40,80,88.95,46.39,80.0
30,40,90,88.95,40.0,90.0
30,40,100,88.95,40.0,80.0
30,40,110,88.95,40.0,70.0
30,40,120,88.95,40.0,60.0
30,40,130,88.95,40.0,50.0
30,40,140,88.95,40.0,40.0
30,40,150,88.95,40.0,30.0
30,40,160,88.95,40.0,20.0
30,40,170,88.95,40.0,10.0
30,40,180,88.95,40.0,0.0
30,50,0,88.95,100.34,0.0
30,50,10,88.95,96.33,10.0
30,50,20,88.95,91.65,20.0
30,50,30,88.95,86.48,30.0
30,50,40,88.95,80.91,40.0
30,50,50,88.95,75.04,50.0
30,50,60,88.95,68.96,60.0
30,50,70,88.95,62.72,70.0
30,50,80,88.95,56.39,80.0
30,50,90,88.95,50.0,
30,50,100,88.95,50.0,80.0
30,50,110,88.95,50.0,70.0
30,50,120,88.95,50.0,60.0
30,50,130,88.95,50.0,50.0
30,50,140,88.95,50.0,40.0
30,50,150,88.95,50.0,30.0
30,50,160,88.95,50.0,20.0
30,50,170,88.95,50.0,10.0
30,50,180,88.95,50.0,0.0
30,60,0,88.95,110.34,0.0
30,60,10,88.95,106.33,10.0
30,60,20,88.95,101.65,20.0
30,60,30,88.95,96.48,30.0
30,60,40,88.95,90.91,40.0
30,60,50,88.95,85.04,50.0
30,60,60,88.95,78.96,60.0
30,60,70,88.95,72.72,70.0
30,60,80,88.95,66.39,80.0
30,60,90,88.95,60.0,90.0
30,60,100,88.95,60.0,80.0
30,60,110,88.95,60.0,70.0
30,60,120,88.95,60.0,60.0
30,60,130,88.95,60.0,50.0
30,60,140,88.95,60.0,40.0
30,60,150,88.95,60.0,30.0
30,60,160,88.95,60.0,20.0
30,60,170,88.95,60.0,10.0
30,60,180,88.95,60.0,0.0
30,70,0,92.09,110.0,-0.0
30,70,10,92.09,110.0,10.0
30,70,20,92.09,110.0,20.0
30,70,30,88.95,106.48,30.0
30,70,40,88.95,100.91,40.0
30,70,50,88.95,95.04,50.0
30,70,60,88.95,88.96,60.0
30,70,70,88.95,82.72,70.0
30,70,80,88.95,76.39,80.0
30,70,90,88.95,70.0,90.0
30,70,100,88.95,70.0,80.0
30,70,110,88.95,70.0,70.0
30,70,120,88.95,70.0,60.0
30,70,130,88.95,70.0,50.0
30,70,140,88.95,70.0,40.0
30,70,150,88.95,70.0,30.0
30,70,160,88.95,70.0,20.0
30,70,170,88.95,70.0,10.0
30,70,180,88.95,70.0,-0.0
30,80,0,92.09,100.0,0.0
30,80,10,92.09,100.0,10.0
30,80,20,92.09,100.0,20.0
30,80,30,92.09,100.0,30.0
30,80,40,92.09,100.0,40.0
30,80,50,92.09,100.0,50.0
30,80,60,88.95,98.96,60.0
30,80,70,88.95,92.72,70.0
30,80,80,88.95,86.39,80.0
30,80,90,88.95,80.0,90.0
30,80,100,88.95,80.0,80.0
30,80,110,88.95,80.0,70.0
30,80,120,88.95,80.0,60.0
30,80,130,88.95,80.0,50.0
30,80,140,88.95,80.0,40.0
30,80,150,88.95,80.0,30.0
30,80,160,88.95,80.0,20.0
30,80,170,88.95,80.0,10.0
30,80,180,88.95,80.0,0.0
30,90,0,92.09,90.0,0.0
30,90,10,92.09,90.0,10.0
30,90,20,92.09,90.0,20.0
30,90,30,92.09,90.0,30.0
30,90,40,92.09,90.0,40.0
30,90,50,92.09,90.0,50.0
30,90,60,92.09,90.0,60.0
30,90,70,92.09,90.0,70.0
30,90,80,92.09,90.0,80.0
30,90,90,88.95,90.0,90.0
30,90,100,88.95,90.0,80.0
30,90,110,88.95,90.0,70.0
30,90,120,88.95,90.0,60.0
30,90,130,88.95,90.0,50.0
30,90,140,88.95,90.0,40.0
30,90,150,88.95,90.0,30.0
30,90,160,88.95,90.0,20.0
30,90,170,88.95,90.0,10.0
30,90,180,88.95,90.0,0.0
30,100,0,92.09,80.0,0.0
30,100,10,92.09,80.0,10.0
30,100,20,92.09,80.0,20.0
30,100,30,92.09,80.0,30.0
30,100,40,92.09,80.0,40.0
30,100,50,92.09,80.0,50.0
30,100,60,92.09,80.0,60.0
30,100,70,92.09,80.0,70.0
30,100,80,92.09,80.0,80.0
30,100,90,92.09,80.0,90.0
30,100,100,92.09,86.39,80.0
30,100,110,92.09,92.72,70.0
30,100,120,92.09,98.96,60.0
30,100,130,88.95,100.0,50.0
30,100,140,88.95,100.0,40.0
30,100,150,88.95,100.0,30.0
30,100,160,88.95,100.0,20.0
30,100,170,88.95,100.0,10.0
30,100,180,88.95,100.0,0.0
30,110,0,92.09,70.0,0.0
30,110,10,92.09,70.0,10.0
30,110,20,92.09,70.0,20.0
30,110,30,92.09,70.0,30.0
30,110,40,92.09,70.0,40.0
30,110,50,92.09,70.0,50.0
30,110,60,92.09,70.0,60.0
30,110,70,92.09,70.0,70.0
30,110,80,92.09,70.0,80.0
30,110,90,92.09,70.0,90.0
30,110,100,92.09,76.39,80.0
30,110,110,92.09,82.72,70.0
30,110,120,92.09,88.96,60.0
30,110,130,92.09,95.04,50.0
30,110,140,92.09,100.91,40.0
30,110,150,92.09,106.48,30.0
30,110,160,88.95,110.0,20.0
30,110,170,88.95,110.0,10.0
30,110,180,88.95,110.0,-0.0
30,120,0,92.09,60.0,0.0
30,120,10,92.09,60.0,10.0
30,120,20,92.09,60.0,20.0
30,120,30,92.09,60.0,30.0
30,120,40,92.09,60.0,40.0
30,120,50,92.09,60.0,50.0
30,120,60,92.09,60.0,60.0
30,120,70,92.09,60.0,70.0
30,120,80,92.09,60.0,80.0
30,120,90,92.09,60.0,90.0
30,120,100,92.09,66.39,80.0
30,120,110,92.09,72.72,70.0
30,120,120,92.09,78.96,60.0
30,120,130,92.09,85.04,50.0
30,120,140,92.09,90.91,40.0
30,120,150,92.09,96.48,30.0
30,120,160,92.09,101.65,20.0
30,120,170,92.09,106.33,10.0
30,120,180,92.09,110.34,-0.0
30,130,0,92.09,50.0,0.0
30,130,10,92.09,50.0,10.0
30,130,20,92.09,50.0,20.0
30,130,30,92.09,50.0,30.0
30,130,40,92.09,50.0,40.0
30,130,50,92.09,50.0,50.0
30,130,60,92.09,50.0,60.0
30,130,70,92.09,50.0,70.0
30,130,80,92.09,50.0,80.0
30,130,90,92.09,50.0,
30,130,100,92.09,56.39,80.0
30,130,110,92.09,62.72,70.0
30,130,120,92.09,68.96,60.0
30,130,130,92.09,75.04,50.0
30,130,140,92.09,80.91,40.0
30,130,150,92.09,86.48,30.0
30,130,160,92.09,91.65,20.0
30,130,170,92.09,96.33,10.0
30,130,180,92.09,100.34,0.0
30,140,0,92.09,40.0,0.0
30,140,10,92.09,40.0,10.0
30,140,20,92.09,40.0,20.0
30,140,30,92.09,40.0,30.0
30,140,40,92.09,40.0,40.0
30,140,50,92.09,40.0,50.0
30,140,60,92.09,40.0,60.0
30,140,70,92.09,40.0,70.0
30,140,80,92.09,40.0,80.0
30,140,90,92.09,40.0,90.0
30,140,100,92.09,46.39,80.0
30,140,110,92.09,52.72,70.0
30,140,120,92.09,58.96,60.0
30,140,130,92.09,65.04,50.0
30,140,140,92.09,70.91,40.0
30,140,150,92.09,76.48,30.0
30,140,160,92.09,81.65,20.0
30,140,170,92.09,86.33,10.0
30,140,180,92.09,90.34,-0.0
30,150,0,92.09,30.0,-0.0
30,150,10,92.09,30.0,10.0
30,150,20,92.09,30.0,20.0
30,150,30,92.09,30.0,30.0
30,150,40,92.09,30.0,40.0
30,150,50,92.09,30.0,50.0
30,150,60,92.09,30.0,60.0
30,150,70,92.09,30.0,70.0
30,150,80,92.09,30.0,80.0
30,150,90,92.09,30.0,90.0
30,150,100,92.09,36.39,80.0
30,150,110,92.09,42.72,70.0
30,150,120,92.09,48.96,60.0
30,150,130,92.09,55.04,50.0
30,150,140,92.09,60.91,40.0
30,150,150,92.09,66.48,30.0
30,150,160,92.09,71.65,20.0
30,150,170,92.09,76.33,10.0
30,150,180,92.09,80.34,-0.0
30,160,0,92.09,20.0,-0.0
30,160,10,92.09,20.0,10.0
30,160,20,92.09,20.0,20.0
30,160,30,92.09,20.0,30.0
30,160,40,92.09,20.0,40.0
30,160,50,92.09,20.0,50.0
30,160,60,92.09,20.0,60.0
30,160,70,92.09,20.0,70.0
30,160,80,92.09,20.0,80.0
30,160,90,92.09,20.0,90.0
30,160,100,92.09,26.39,80.0
30,160,110,92.09,32.72,70.0
30,160,120,92.09,38.96,60.0
30,160,130,92.09,45.04,50.0
30,160,140,92.09,50.91,40.0
30,160,150,92.09,56.48,30.0
30,160,160,92.09,61.65,20.0
30,160,170,92.09,66.33,10.0
30,160,180,92.09,70.34,0.0
30,170,0,92.09,10.0,0.0
30,170,10,92.09,10.0,10.0
30,170,20,92.09,10.0,20.0
30,170,30,92.09,10.0,30.0
30,170,40,92.09,10.0,40.0
30,170,50,92.09,10.0,50.0
30,170,60,92.09,10.0,60.0
30,170,70,92.09,10.0,70.0
30,170,80,92.09,10.0,80.0
30,170,90,92.09,10.0,90.0
30,170,100,92.09,16.39,80.0
30,170,110,92.09,22.72,70.0
30,170,120,92.09,28.96,60.0
30,170,130,92.09,35.04,50.0
30,170,140,92.09,40.91,40.0
30,170,150,92.09,46.48,30.0
30,170,160,92.09,51.65,20.0
30,170,170,92.09,56.33,10.0
30,170,180,92.09,60.34,0.0
30,180,0,92.09,0.0,0.0
30,180,10,92.09,0.0,10.0
30,180,20,92.09,0.0,20.0
30,180,30,92.09,0.0,30.0
30,180,40,92.09,0.0,40.0
30,180,50,92.09,0.0,50.0
30,180,60,92.09,-0.0,60.0
30,180,70,92.09,0.0,70.0
30,180,80,92.09,-0.0,80.0
30,180,90,,Unreachable: 목표 좌표가 팔 길이보다 멉니다.,
30,180,100,92.09,6.39,80.0
30,180,110,92.09,12.72,70.0
30,180,120,92.09,18.96,60.0
30,180,130,92.09,25.04,50.0
30,180,140,92.09,30.91,40.0
30,180,150,92.09,36.48,30.0
30,180,160,92.09,41.65,20.0
30,180,170,92.09,46.33,10.0
30,180,180,92.09,50.34,0.0
40,0,0,89.13,50.34,0.0
40,0,10,89.13,46.33,10.0
40,0,20,89.13,41.65,20.0
40,0,30,89.13,36.48,30.0
40,0,40,89.13,30.91,40.0
40,0,50,89.13,25.04,50.0
40,0,60,89.13,18.96,60.0
40,0,70,89.13,12.72,70.0
40,0,80,89.13,6.39,80.0
40,0,90,89.13,0.0,
40,0,100,89.13,-0.0,80.0
40,0,110,89.13,0.0,70.0
40,0,120,89.13,0.0,60.0
40,0,130,89.13,-0.0,50.0
40,0,140,89.13,0.0,40.0
40,0,150,89.13,-0.0,30.0
40,0,160,89.13,0.0,20.0
40,0,170,89.13,0.0,10.0
40,0,180,89.13,0.0,0.0
40,10,0,89.13,60.34,0.0
40,10,10,89.13,56.33,10.0
40,10,20,89.13,51.65,20.0
40,10,30,89.13,46.48,30.0
40,10,40,89.13,40.91,40.0
40,10,50,89.13,35.04,50.0
40,10,60,89.13,28.96,60.0
40,10,70,89.13,22.72,70.0
40,10,80,89.13,16.39,80.0
40,10,90,89.13,10.0,90.0
40,10,100,89.13,10.0,80.0
40,10,110,89.13,10.0,70.0
40,10,120,89.13,10.0,60.0
40,10,130,89.13,10.0,50.0
40,10,140,89.13,10.0,40.0
40,10,150,89.13,10.0,30.0
40,10,160,89.13,10.0,20.0
40,10,170,89.13,10.0,10.0
40,10,180,89.13,10.0,0.0
40,20,0,89.13,70.34,0.0
40,20,10,89.13,66.33,10.0
40,20,20,89.13,61.65,20.0
40,20,30,89.13,56.48,30.0
40,20,40,89.13,50.91,40.0
40,20,50,89.13,45.04,50.0
40,20,60,89.13,38.96,60.0
40,20,70,89.13,32.72,70.0
40,20,80,89.13,26.39,80.0
40,20,90,89.13,20.0,
40,20,100,89.13,20.0,80.0
40,20,110,89.13,20.0,70.0
40,20,120,89.13,20.0,60.0
40,20,130,89.13,20.0,50.0
40,20,140,89.13,20.0,40.0
40,20,150,89.13,20.0,30.0
40,20,160,89.13,20.0,20.0
40,20,170,89.13,20.0,10.0
40,20,180,89.13,20.0,0.0
40,30,0,89.13,80.34,-0.0
40,30,10,89.13,76.33,10.0
40,30,20,89.13,71.65,20.0
40,30,30,89.13,66.48,30.0
40,30,40,89.13,60.91,40.0
40,30,50,89.13,55.04,50.0
40,30,60,89.13,48.96,60.0
40,30,70,89.13,42.72,70.0
40,30,80,89.13,36.39,80.0
40,30,90,89.13,30.0,90.0
40,30,100,89.13,30.0,80.0
40,30,110,89.13,30.0,70.0
40,30,120,89.13,30.0,60.0
40,30,130,89.13,30.0,50.0
40,30,140,89.13,30.0,40.0
40,30,150,89.13,30.0,30.0
40,30,160,89.13,30.0,20.0
40,30,170,89.13,30.0,10.0
40,30,180,89.13,30.0,0.0
40,40,0,89.13,90.34,-0.0
40,40,10,89.13,86.33,10.0
40,40,20,89.13,81.65,20.0
40,40,30,89.13,76.48,30.0
40,40,40,89.13,70.91,40.0
40,40,50,89.13,65.04,50.0
40,40,60,89.13,58.96,60.0
40,40,70,89.13,52.72,70.0
40,40,80,89.13,46.39,80.0
40,40,90,89.13,40.0,90.0
40,40,100,89.13,40.0,80.0
40,40,110,89.13,40.0,70.0
40,40,120,89.13,40.0,60.0
40,40,130,89.13,40.0,50.0
40,40,140,89.13,40.0,40.0
40,40,150,89.13,40.0,30.0
40,40,160,89.13,40.0,20.0
40,40,170,89.13,40.0,10.0
40,40,180,89.13,40.0,0.0
40,50,0,89.13,100.34,0.0
40,50,10,89.13,96.33,10.0
40,50,20,89.13,91.65,20.0
40,50,30,89.13,86.48,30.0
40,50,40,89.13,80.91,40.0
40,50,50,89.13,75.04,50.0
40,50,60,89.13,68.96,60.0
40,50,70,89.13,62.72,70.0
40,50,80,89.13,56.39,80.0
40,50,90,89.13,50.0,
40,50,100,89.13,50.0,80.0
